ISO,year,e_spar,ghs_index,disaster_risk,hexp_gdp,uhc_index,wpi_val,health_policy,national_plan,national_strategy,recognition,participation_event_it,decision_event_it,leadership_event_it,admin_event_it,role_type_it,Exclusion,NoExclusion,efforts_A,efforts_B,e_spar_flag,ghs_index_flag,disaster_risk_flag,hexp_gdp_flag,uhc_index_flag,health_policy_flag,national_plan_flag,national_strategy_flag,recognition_flag,participation_event_it_flag,decision_event_it_flag,leadership_event_it_flag,admin_event_it_flag,role_type_it_flag,efforts_A_flag,efforts_B_flag,disaster_risk_oriented,e_spar_mm_global,ghs_index_mm_global,hexp_gdp_mm_global,efforts_A_mm_global,efforts_B_mm_global,uhc_index_mm_global,health_policy_mm_global,national_plan_mm_global,national_strategy_mm_global,recognition_mm_global,participation_event_it_mm_global,decision_event_it_mm_global,leadership_event_it_mm_global,admin_event_it_mm_global,role_type_it_mm_global,disaster_risk_oriented_mm_global,NoExclusion_mm_global,e_spar_mm_year,ghs_index_mm_year,hexp_gdp_mm_year,efforts_A_mm_year,efforts_B_mm_year,uhc_index_mm_year,health_policy_mm_year,national_plan_mm_year,national_strategy_mm_year,recognition_mm_year,participation_event_it_mm_year,decision_event_it_mm_year,leadership_event_it_mm_year,admin_event_it_mm_year,role_type_it_mm_year,disaster_risk_oriented_mm_year,pillar_A_eq,pillar_B_eq,pillar_C_eq,pillar_D_eq,pillar_A_pca,pillar_B_pca,pillar_C_pca,pillar_D_pca,pillar_A_ent,pillar_B_ent,pillar_C_ent,pillar_D_ent,pillar_D_eq_adj,GHEI_raw,GHEI,GHEI_adj
TTO,2011,,,0.04721979,74,,0.46,,,,2,1,0,1,0,3,0.0,1.0,40,,imputed,imputed,observed,observed,imputed,missing,missing,missing,observed,observed,observed,observed,observed,observed,observed,missing,0.95278021,,,0.7428571428571429,0.25,,,,,,0.16666666666666666,0.0,0.0,0.5,0.0,1.0,0.8431816984293995,1.0,,,0.819672131147541,0.25,,,,,,0.16666666666666666,0.0,0.0,1.0,0.0,1.0,0.7852815056237439,,0.6120129470955141,,0.3,0.0,0.29291493253013384,0.009224998265418043,0.5870184682448168,0.0,0.481028936813693,0.050110333920028005,0.3641950659257678,0.3,,,
TTO,2022,,,0.06431064,75,,0.453,,,2.0,2,1,1,1,0,3,0.0,1.0,40,,imputed,imputed,observed,observed,imputed,missing,missing,carried_forward,observed,observed,observed,observed,observed,observed,observed,missing,0.93568936,,,0.7571428571428571,0.25,,,,,1.0,0.16666666666666666,0.0,0.5,0.5,0.0,1.0,0.7573346940922067,1.0,,,0.7258064516129032,0.25,,,,,1.0,0.25,0.0,0.5,1.0,0.0,1.0,0.7036598073461813,,0.5881591837450212,0.5833333333333334,0.4,0.0,0.2880049283734377,0.03751129762909869,0.6276085012649691,0.0,0.4619491869427601,0.22866695559365227,0.49148157841267115,0.4,,,
TUN,2010,65.0,32.1,0.05609508,69,,0.492,,,,1,1,0,1,0,3,0.0,1.0,60,,imputed,imputed,observed,observed,imputed,missing,missing,missing,observed,observed,observed,observed,observed,observed,observed,missing,0.94390492,0.5977011494252874,0.2674418604651163,0.6714285714285714,0.5,,,,,,0.0,0.0,0.0,0.5,0.0,1.0,0.7986012908356377,1.0,0.5142857142857142,0.13359528487229863,0.7580645161290323,0.5,,,,,,0.0,0.0,0.0,1.0,0.0,1.0,0.7501815808598647,0.43257150494520186,0.6566766207547364,,0.3,0.42135298011646033,0.3557502386205055,0.0,0.5870184682448168,0.44177613009467576,0.5109803464279484,0.0,0.3641950659257678,0.3,,,
TUN,2014,65.0,32.1,0.06450061,72,,0.481,,,,1,1,1,0,0,2,0.0,1.0,60,,observed,imputed,observed,observed,imputed,missing,missing,missing,observed,observed,observed,observed,observed,observed,observed,missing,0.93549939,0.5977011494252874,0.2674418604651163,0.7142857142857143,0.5,,,,,,0.0,0.0,0.5,0.0,0.0,0.5,0.7563804785081991,1.0,0.573170731707317,0.1567877629063098,0.711864406779661,0.5,,,,,,0.0,0.0,0.5,0.0,0.0,0.5,0.6851883521186666,0.43257150494520186,0.6568887309313044,,0.2,0.42135298011646033,0.36001377769427334,0.0,0.2463000918174436,0.44177613009467576,0.5110485352153166,0.0,0.2571411577378928,0.2,,,
TUN,2019,71.0,32.1,0.06024612,75,,0.462,,2.0,,1,1,1,0,0,2,0.0,1.0,60,,observed,observed,observed,observed,imputed,missing,carried_forward,missing,observed,observed,observed,observed,observed,observed,observed,missing,0.93975388,0.6666666666666666,0.2674418604651163,0.7571428571428571,0.5,,,,1.0,,0.0,0.0,0.5,0.0,0.0,0.5,0.7777506983324058,1.0,0.5882352941176471,0.2435677530017153,0.7833333333333333,0.5,,,,0.0,,0.0,0.0,0.5,0.0,0.0,0.5,0.735048883057011,0.46705426356589147,0.6782978518250876,0.5,0.2,0.45349306014077984,0.36988672797545086,0.27628368286318133,0.2463000918174436,0.4781810200643326,0.5280414674603563,0.24870804162754795,0.2571411577378928,0.2,0.4218877794626259,0.4218877794626259,0.6282822606876602
TUR,2010,88.0,,0.05020535,71,,0.693,,,,1,1,0,1,0,3,0.0,1.0,100,,imputed,imputed,observed,observed,imputed,missing,missing,missing,observed,observed,observed,observed,observed,observed,observed,missing,0.94979465,0.8620689655172413,,0.7,1.0,,,,,,0.0,0.0,0.0,0.5,0.0,1.0,0.8281852891069285,1.0,0.8428571428571429,,0.7903225806451613,1.0,,,,,,0.0,0.0,0.0,1.0,0.0,1.0,0.7919126212567255,0.8620689655172413,0.8427284297023094,,0.3,0.4017510003039939,0.5238468877572913,0.0,0.5870184682448168,0.4550611246207099,0.6477080856139559,0.0,0.3641950659257678,0.3,,,
TUR,2016,88.0,,0.04284692,75,,0.688,,,,1,1,1,0,0,2,0.0,1.0,100,,observed,imputed,observed,observed,imputed,missing,missing,missing,observed,observed,observed,observed,observed,observed,observed,missing,0.95715308,0.8620689655172413,,0.7571428571428571,1.0,,,,,,0.0,0.0,0.5,0.0,0.0,0.5,0.8651465386717501,1.0,0.8333333333333334,,0.7878787878787878,1.0,,,,,,0.0,0.0,0.5,0.0,0.0,0.5,0.8615747455962658,0.8620689655172413,0.8740964652715357,,0.2,0.4017510003039939,0.5377577566620909,0.0,0.2463000918174436,0.4550611246207099,0.6726189852058517,0.0,0.2571411577378928,0.2,,,
TUR,2018,73.0,,0.04121016,75,,0.682,,,,1,1,1,0,0,2,0.0,1.0,100,,observed,imputed,observed,observed,imputed,missing,missing,missing,observed,observed,observed,observed,observed,observed,observed,missing,0.95878984,0.6896551724137931,,0.7571428571428571,1.0,,,,,,0.0,0.0,0.5,0.0,0.0,0.5,0.8733679520490218,1.0,0.6351351351351351,,0.7543859649122807,1.0,,,,,,0.0,0.0,0.5,0.0,0.0,0.5,0.8863341740565136,0.6896551724137931,0.876836936397293,,0.2,0.3214008002431952,0.5384829735170279,0.0,0.2463000918174436,0.36404889969656795,0.6748071131157427,0.0,0.2571411577378928,0.2,,,
TUR,2022,73.0,,0.03703389,77,,0.683,,,,1,1,1,0,0,2,0.0,1.0,100,,imputed,imputed,observed,observed,imputed,missing,missing,missing,observed,observed,observed,observed,observed,observed,observed,missing,0.96296611,0.6896551724137931,,0.7857142857142857,1.0,,,,,,0.0,0.0,0.5,0.0,0.0,0.5,0.894345274347403,1.0,0.5909090909090909,,0.7580645161290323,1.0,,,,,,0.0,0.0,0.5,0.0,0.0,0.5,0.8943543699111328,0.6896551724137931,0.8933531866872295,,0.2,0.3214008002431952,0.5456586434736131,0.0,0.2463000918174436,0.36404889969656795,0.6879270585727838,0.0,0.2571411577378928,0.2,,,
TZA,2010,49.0,,0.05223922,39,0.6,0.376,,,,1,1,1,0,0,2,0.0,1.0,100,,imputed,imputed,observed,observed,imputed,missing,missing,missing,observed,observed,observed,observed,observed,observed,observed,missing,0.94776078,0.41379310344827586,,0.24285714285714285,1.0,,0.6,,,,0.0,0.0,0.5,0.0,0.0,0.5,0.8179691999884068,1.0,0.2857142857142857,,0.27419354838709675,1.0,,0.6,,,,0.0,0.0,0.5,0.0,0.0,0.5,0.7775018569038665,0.41379310344827586,0.6652065857113875,,0.2,0.1928404801459171,0.6807910804243947,0.0,0.2463000918174436,0.21842933981794074,0.660855742485812,0.0,0.2571411577378928,0.2,,,
TZA,2012,49.0,,0.05017794,43,0.6,0.378,,,,1,1,1,1,0,3,0.0,1.0,100,,observed,imputed,observed,observed,imputed,missing,missing,missing,observed,observed,observed,observed,observed,observed,observed,missing,0.94982206,0.41379310344827586,,0.3,1.0,,0.6,,,,0.0,0.0,0.5,0.5,0.0,1.0,0.8283229689993205,1.0,0.32,,0.27692307692307694,1.0,,0.6,,,,0.0,0.0,0.5,1.0,0.0,1.0,0.8020066722440877,0.41379310344827586,0.6820807422498302,,0.4,0.1928404801459171,0.6923548841130786,0.0,0.6276085012649691,0.21842933981794074,0.6786850652076236,0.0,0.49148157841267115,0.4,,,
TZA,2016,59.0,,0.03963503,43,0.6,0.399,,,,1,1,1,0,0,2,0.0,1.0,100,,imputed,imputed,observed,observed,observed,missing,missing,missing,observed,observed,observed,observed,observed,observed,observed,missing,0.96036497,0.5287356321839081,,0.3,1.0,,0.6,,,,0.0,0.0,0.5,0.0,0.0,0.5,0.8812797991450786,1.0,0.4305555555555556,,0.30303030303030304,1.0,,0.6,,,,0.0,0.0,0.5,0.0,0.0,0.5,0.8837015928500005,0.5287356321839081,0.6953199497862697,,0.2,0.24640728018644964,0.6970262446253613,0.0,0.2463000918174436,0.2791041564340354,0.692779517431816,0.0,0.2571411577378928,0.2,,,
TZA,2017,69.0,,0.04077793,44,0.6,0.399,,,,1,1,1,0,0,2,0.0,1.0,100,,observed,imputed,observed,observed,observed,missing,missing,missing,observed,observed,observed,observed,observed,observed,observed,missing,0.95922207,0.6436781609195402,,0.3142857142857143,1.0,,0.6,,,,0.0,0.0,0.5,0.0,0.0,0.5,0.875539034861443,1.0,0.5694444444444444,,0.2711864406779661,1.0,,0.6,,,,0.0,0.0,1.0,0.0,0.0,0.5,0.885177940416498,0.6436781609195402,0.6974561872867894,,0.2,0.29997408022698213,0.6991824701796142,0.0,0.2463000918174436,0.33977897305013005,0.6950200310696119,0.0,0.2571411577378928,0.2,,,
TZA,2020,51.0,,0.03051958,45,0.6,0.405,,,,1,1,1,0,0,2,0.0,1.0,100,,observed,imputed,observed,observed,imputed,missing,missing,missing,observed,observed,observed,observed,observed,observed,observed,missing,0.96948042,0.4367816091954023,,0.32857142857142857,1.0,,0.6,,,,0.0,0.0,0.5,0.0,0.0,0.5,0.9270665257084424,1.0,0.2898550724637681,,0.24193548387096775,1.0,,0.5789473684210525,,,,0.0,0.0,0.5,0.0,0.0,0.5,0.9557531155385713,0.4367816091954023,0.7139094885699678,,0.2,0.2035538401540236,0.7063903701805486,0.0,0.2463000918174436,0.2305643031411597,0.7125024820303169,0.0,0.2571411577378928,0.2,,,
UGA,2014,69.0,,0.05336531,49,,0.364,,,,6,1,1,1,0,3,0.0,1.0,100,,imputed,imputed,observed,observed,imputed,missing,missing,missing,observed,observed,observed,observed,observed,observed,observed,missing,0.94663469,0.6436781609195402,,0.38571428571428573,1.0,,,,,,0.8333333333333334,0.0,0.5,0.5,0.0,1.0,0.8123128720050667,1.0,0.6219512195121951,,0.3220338983050847,1.0,,,,,,1.0,0.0,0.5,1.0,0.0,1.0,0.7634900271597884,0.6436781609195402,0.7326757192397841,,0.4,0.29997408022698213,0.4638690742415489,0.04612499132709022,0.6276085012649691,0.33977897305013005,0.5605784664575584,0.25055166960014,0.49148157841267115,0.4,,,
UGA,2020,69.0,,0.05236986,52,,0.378,2.0,,,6,1,1,1,0,3,0.0,1.0,100,,observed,imputed,observed,observed,imputed,carried_forward,missing,missing,observed,observed,observed,observed,observed,observed,observed,missing,0.94763014,0.6436781609195402,,0.42857142857142855,1.0,,,1.0,,,0.8333333333333334,0.0,0.5,0.5,0.0,1.0,0.8173129978307255,1.0,0.5507246376811594,,0.3548387096774194,1.0,,,0.0,,,0.8333333333333334,0.0,0.5,0.5,0.0,1.0,0.8232546553207394,0.6436781609195402,0.7486281421340513,0.9166666666666667,0.4,0.29997408022698213,0.4722980066221704,0.6862050195077201,0.6276085012649691,0.33977897305013005,0.5732145006946732,0.5226250028503223,0.49148157841267115,0.4,0.6483381664183451,0.6483381664183451,0.9725440109355578
UKR,2013,,,0.0694358,78,,0.591,,,,1,1,0,1,0,3,0.0,1.0,100,,imputed,imputed,observed,observed,imputed,missing,missing,missing,observed,observed,observed,observed,observed,observed,observed,missing,0.9305642,,,0.8,1.0,,,,,,0.0,0.0,0.0,0.5,0.0,1.0,0.731591115934958,1.0,,,0.8367346938775511,1.0,,,,,,0.0,0.0,0.0,1.0,0.0,1.0,0.6663825049533008,,0.8438637053116528,,0.3,0.0,0.5339646033073909,0.0,0.5870184682448168,0.0,0.6483784814357788,0.0,0.3641950659257678,0.3,,,
UKR,2023,,,0.0694358,80,,,1.0,,,1,1,1,0,0,2,0.0,1.0,100,100.0,imputed,imputed,imputed,observed,imputed,carried_forward,missing,missing,observed,observed,observed,observed,observed,observed,observed,observed,0.9305642,,,0.8285714285714286,1.0,1.0,,0.0,,,0.0,0.0,0.5,0.0,0.0,0.5,0.731591115934958,1.0,,,0.8125,1.0,1.0,,0.0,,,0.0,0.0,1.0,0.0,0.0,0.5,0.6823554454872676,,0.8533875148354623,0.0,0.2,0.0,0.5392898484034176,0.0,0.2463000918174436,0.0,0.6559153157792538,0.0,0.2571411577378928,0.2,,,
URY,2014,,,0.08038908,84,,0.529,,,,1,1,1,0,0,2,0.0,1.0,20,,imputed,imputed,observed,observed,imputed,missing,missing,missing,observed,observed,observed,observed,observed,observed,observed,missing,0.91961092,,,0.8857142857142857,0.0,,,,,,0.0,0.0,0.5,0.0,0.0,0.5,0.676573005328026,1.0,,,0.9152542372881356,0.0,,,,,,0.0,0.0,0.5,0.0,0.0,0.5,0.5734631345815887,,0.5207624303474372,,0.2,0.0,0.22476359497130255,0.0,0.2463000918174436,0.0,0.4137116662866701,0.0,0.2571411577378928,0.2,,,
URY,2022,,,0.08945322,84,,0.536,,2.0,,1,1,1,0,0,2,0.0,1.0,20,,imputed,imputed,observed,observed,imputed,missing,carried_forward,missing,observed,observed,observed,observed,observed,observed,observed,missing,0.91054678,,,0.8857142857142857,0.0,,,,1.0,,0.0,0.0,0.5,0.0,0.0,0.5,0.6310440078882893,1.0,,,0.8709677419354839,0.0,,,,1.0,,0.0,0.0,0.5,0.0,0.0,0.5,0.527885446586402,,0.505586097867525,0.5,0.2,0.0,0.22074744898563034,0.27628368286318133,0.2463000918174436,0.0,0.40159413059838367,0.24870804162754795,0.2571411577378928,0.2,,,
USA,2010,88.0,76.2,0.16197231,84,0.9,0.947,,,,4,2,2,0,0,2,0.0,1.0,60,,imputed,imputed,observed,observed,imputed,missing,missing,missing,observed,observed,observed,observed,observed,observed,observed,missing,0.83802769,0.8620689655172413,1.0,0.8857142857142857,0.5,,0.9,,,,0.5,0.5,1.0,0.0,0.0,0.5,0.26678204117748905,1.0,0.8428571428571429,1.0,1.0,0.5,,0.9,,,,0.5,1.0,1.0,0.0,0.0,0.5,0.0,0.9310344827586207,0.6381240817229437,,0.4,0.9357198399513609,0.7133513382246233,0.02767499479625413,0.28940648033474775,0.9271902201609094,0.6306470176237081,0.15033100176008402,0.45581995865416014,0.4,,,
USA,2011,88.0,76.2,0.16140009,85,0.9,0.946,,,,4,1,1,0,0,2,0.0,1.0,60,,observed,imputed,observed,observed,imputed,missing,missing,missing,observed,observed,observed,observed,observed,observed,observed,missing,0.83859991,0.8620689655172413,1.0,0.9,0.5,,0.9,,,,0.5,0.0,0.5,0.0,0.0,0.5,0.2696562910142046,1.0,0.9036144578313253,1.0,1.0,0.5,,0.9,,,,0.5,0.0,1.0,0.0,0.0,0.5,0.0,0.9310344827586207,0.6424140727535511,,0.2,0.9357198399513609,0.7162675004416975,0.02767499479625413,0.2463000918174436,0.9271902201609094,0.6351804159488205,0.15033100176008402,0.2571411577378928,0.2,,,
USA,2012,96.0,76.2,0.16119747,86,0.9,0.947,,,,4,1,1,0,0,2,0.0,1.0,60,,observed,imputed,observed,observed,imputed,missing,missing,missing,observed,observed,observed,observed,observed,observed,observed,missing,0.8388025299999999,0.9540229885057471,1.0,0.9142857142857143,0.5,,0.9,,,,0.5,0.0,0.5,0.0,0.0,0.5,0.27067404730010003,1.0,0.9466666666666667,1.0,0.9384615384615385,0.5,,0.9,,,,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.9770114942528736,0.6462399403964536,,0.2,0.978573279983787,0.7190199000120887,0.02767499479625413,0.2463000918174436,0.975730073453785,0.6392197088000112,0.15033100176008402,0.2571411577378928,0.2,,,
USA,2013,96.0,76.2,0.15986216,86,0.9,0.944,,,,4,1,1,0,0,2,0.0,1.0,60,,observed,imputed,observed,observed,imputed,missing,missing,missing,observed,observed,observed,observed,observed,observed,observed,missing,0.84013784,0.9540229885057471,1.0,0.9142857142857143,0.5,,0.9,,,,0.5,0.0,0.5,0.0,0.0,0.5,0.2773812832398868,1.0,0.9523809523809523,1.0,1.0,0.5,,0.9,,,,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.9770114942528736,0.6479167493814003,,0.2,0.978573279983787,0.7196115501737288,0.02767499479625413,0.2463000918174436,0.975730073453785,0.6410048386170624,0.15033100176008402,0.2571411577378928,0.2,,,
USA,2014,97.0,76.2,0.16194141,86,0.9,0.943,,,,4,2,2,0,0,2,0.0,1.0,60,,observed,imputed,observed,observed,imputed,missing,missing,missing,observed,observed,observed,observed,observed,observed,observed,missing,0.8380585899999999,0.9655172413793104,1.0,0.9142857142857143,0.5,,0.9,,,,0.5,0.5,1.0,0.0,0.0,0.5,0.26693725127142903,1.0,0.9634146341463414,1.0,0.9491525423728814,0.5,,0.9,,,,0.6,1.0,1.0,0.0,0.0,0.5,0.0,0.9827586206896552,0.6453057413892859,,0.4,0.9839299599878402,0.7186902745159489,0.02767499479625413,0.28940648033474775,0.9817975551153946,0.638225161109889,0.15033100176008402,0.45581995865416014,0.4,,,
USA,2015,97.0,76.2,0.164816,87,0.9,0.945,,,,4,1,1,0,0,2,0.0,1.0,60,,observed,imputed,observed,observed,observed,missing,missing,missing,observed,observed,observed,observed,observed,observed,observed,missing,0.835184,0.9655172413793104,1.0,0.9285714285714286,0.5,,0.9,,,,0.5,0.0,0.5,0.0,0.0,0.5,0.2524982420824395,1.0,0.9714285714285714,1.0,0.9365079365079365,0.5,,0.9,,,,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.9827586206896552,0.6452674176634671,,0.2,0.9839299599878402,0.7200792215592864,0.02767499479625413,0.2463000918174436,0.9817975551153946,0.6381506381997004,0.15033100176008402,0.2571411577378928,0.2,,,
USA,2016,96.0,76.2,0.16791143,87,0.9,0.946,,,,4,1,1,0,0,2,0.0,1.0,60,,observed,imputed,observed,observed,observed,missing,missing,missing,observed,observed,observed,observed,observed,observed,observed,missing,0.83208857,0.9540229885057471,1.0,0.9285714285714286,0.5,,0.9,,,,0.5,0.0,0.5,0.0,0.0,0.5,0.23694995790491302,1.0,0.9444444444444444,1.0,0.9696969696969697,0.5,,0.9,,,,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.9770114942528736,0.6413803466190854,,0.2,0.978573279983787,0.7187076961008945,0.02767499479625413,0.2463000918174436,0.975730073453785,0.6340124647496441,0.15033100176008402,0.2571411577378928,0.2,,,
USA,2017,100.0,76.2,0.1675301,87,0.9,0.946,,,,4,1,1,0,0,2,0.0,1.0,60,,observed,imputed,observed,observed,observed,missing,missing,missing,observed,observed,observed,observed,observed,observed,observed,missing,0.8324699,1.0,1.0,0.9285714285714286,0.5,,0.9,,,,0.5,0.0,0.5,0.0,0.0,0.5,0.23886537101566516,1.0,1.0,1.0,1.0,0.5,,0.9,,,,0.5,0.0,1.0,0.0,0.0,0.5,0.0,1.0,0.6418591998967734,,0.2,1.0,0.7188766560848219,0.02767499479625413,0.2463000918174436,1.000000000100223,0.6345222516554083,0.15033100176008402,0.2571411577378928,0.2,,,
USA,2018,91.0,76.2,0.16615309,87,0.75,0.948,2.0,2.0,,4,2,2,0,0,2,0.0,1.0,60,,observed,imputed,observed,observed,observed,carried_forward,carried_forward,missing,observed,observed,observed,observed,observed,observed,observed,missing,0.83384691,0.896551724137931,1.0,0.9285714285714286,0.5,,0.75,1.0,1.0,,0.5,0.5,1.0,0.0,0.0,0.5,0.24578206523756513,1.0,0.8783783783783784,1.0,0.9649122807017544,0.5,,0.75,0.0,0.0,,0.5,1.0,1.0,0.0,0.0,0.5,0.0,0.9482758620689655,0.6060883734522484,0.8333333333333334,0.4,0.9517898799635207,0.6587244619997308,0.9440387058400653,0.28940648033474775,0.9453926651457378,0.6022491245321147,0.6711123766378142,0.45581995865416014,0.4,0.6615875875647295,0.6615875875647295,0.7744656840889756
USA,2019,92.0,76.2,0.16661253,87,0.75,0.95,2.0,2.0,,4,1,1,0,0,2,0.0,1.0,60,,observed,observed,observed,observed,observed,carried_forward,carried_forward,missing,observed,observed,observed,observed,observed,observed,observed,missing,0.83338747,0.9080459770114943,1.0,0.9285714285714286,0.5,,0.75,1.0,1.0,,0.5,0.0,0.5,0.0,0.0,0.5,0.24347430712882986,1.0,0.8970588235294118,1.0,0.9833333333333333,0.5,,0.75,1.0,0.0,,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.9540229885057472,0.6055114339250647,0.8333333333333334,0.2,0.9571465599675739,0.6585208929781073,0.9440387058400653,0.2463000918174436,0.9514601468073471,0.6016349150652898,0.6711123766378142,0.2571411577378928,0.2,0.5570350006694283,0.5570350006694283,0.629481095085714
