ISO,year,e_spar,ghs_index,disaster_risk,hexp_gdp,uhc_index,wpi_val,health_policy,national_plan,national_strategy,recognition,participation_event_it,decision_event_it,leadership_event_it,admin_event_it,role_type_it,Exclusion,NoExclusion,efforts_A,efforts_B,e_spar_flag,ghs_index_flag,disaster_risk_flag,hexp_gdp_flag,uhc_index_flag,health_policy_flag,national_plan_flag,national_strategy_flag,recognition_flag,participation_event_it_flag,decision_event_it_flag,leadership_event_it_flag,admin_event_it_flag,role_type_it_flag,efforts_A_flag,efforts_B_flag,disaster_risk_oriented,e_spar_mm_global,ghs_index_mm_global,hexp_gdp_mm_global,efforts_A_mm_global,efforts_B_mm_global,uhc_index_mm_global,health_policy_mm_global,national_plan_mm_global,national_strategy_mm_global,recognition_mm_global,participation_event_it_mm_global,decision_event_it_mm_global,leadership_event_it_mm_global,admin_event_it_mm_global,role_type_it_mm_global,disaster_risk_oriented_mm_global,NoExclusion_mm_global,e_spar_mm_year,ghs_index_mm_year,hexp_gdp_mm_year,efforts_A_mm_year,efforts_B_mm_year,uhc_index_mm_year,health_policy_mm_year,national_plan_mm_year,national_strategy_mm_year,recognition_mm_year,participation_event_it_mm_year,decision_event_it_mm_year,leadership_event_it_mm_year,admin_event_it_mm_year,role_type_it_mm_year,disaster_risk_oriented_mm_year
BEN,2022,39.0,25.4,0.02679814,35,0.175,0.329,2.0,2.0,,1,1,1,0,0,2,0.0,1.0,40,,imputed,imputed,observed,observed,imputed,carried_forward,carried_forward,missing,observed,observed,observed,observed,observed,observed,observed,missing,0.97320186,0.2988505747126437,0.15614617940199332,0.18571428571428572,0.25,,0.175,1.0,1.0,,0.0,0.0,0.5,0.0,0.0,0.5,0.9457592458376695,1.0,0.07575757575757576,0.15692821368948243,0.08064516129032258,0.25,,0.175,1.0,1.0,,0.0,0.0,0.5,0.0,0.0,0.5,0.9659135501204393
BFA,2010,29.0,34.4,0.05239583,32,0.25,0.325,,,,1,1,1,0,0,2,0.0,1.0,60,,imputed,imputed,observed,observed,imputed,missing,missing,missing,observed,observed,observed,observed,observed,observed,observed,missing,0.94760417,0.1839080459770115,0.3056478405315614,0.14285714285714285,0.5,,0.25,,,,0.0,0.0,0.5,0.0,0.0,0.5,0.8171825510300901,1.0,0.0,0.17878192534381132,0.16129032258064516,0.5,,0.25,,,,0.0,0.0,0.5,0.0,0.0,0.5,0.7763922138070602
BFA,2015,29.0,34.4,0.05131924,39,0.25,0.318,,,,1,1,1,0,0,2,0.0,1.0,60,,imputed,imputed,observed,observed,observed,missing,missing,missing,observed,observed,observed,observed,observed,observed,observed,missing,0.94868076,0.1839080459770115,0.3056478405315614,0.24285714285714285,0.5,,0.25,,,,0.0,0.0,0.5,0.0,0.0,0.5,0.8225902414843028,1.0,0.0,0.29747899159663865,0.1746031746031746,0.5,,0.25,,,,0.0,0.0,0.5,0.0,0.0,0.5,0.7740465094518548
BFA,2018,29.0,34.4,0.04999539,39,0.525,0.333,,,,1,1,1,1,0,3,0.0,1.0,60,,observed,imputed,observed,observed,observed,missing,missing,missing,observed,observed,observed,observed,observed,observed,observed,missing,0.95000461,0.1839080459770115,0.3056478405315614,0.24285714285714285,0.5,,0.525,,,,0.0,0.0,0.5,0.5,0.0,1.0,0.8292399140688609,1.0,0.04054054054054054,0.20076481835564053,0.12280701754385964,0.5,,0.525,,,,0.0,0.0,0.5,1.0,0.0,1.0,0.8240125238763354
BFA,2019,44.0,34.4,0.05368027,40,0.525,0.332,,,,1,1,1,0,0,2,0.0,1.0,60,,observed,observed,observed,observed,observed,missing,missing,missing,observed,observed,observed,observed,observed,observed,observed,missing,0.94631973,0.3563218390804598,0.3056478405315614,0.2571428571428571,0.5,,0.525,,,,0.0,0.0,0.5,0.0,0.0,0.5,0.8107308341025611,1.0,0.19117647058823528,0.2830188679245283,0.2,0.5,,0.525,,,,0.0,0.0,0.5,0.0,0.0,0.5,0.7804224244674982
BFA,2022,44.0,34.4,0.0677182,48,0.525,0.344,2.0,,,1,1,1,0,0,2,0.0,1.0,60,,imputed,imputed,observed,observed,imputed,carried_forward,missing,missing,observed,observed,observed,observed,observed,observed,observed,missing,0.9322817999999999,0.3563218390804598,0.3056478405315614,0.37142857142857144,0.5,,0.525,1.0,,,0.0,0.0,0.5,0.0,0.0,0.5,0.7402185870466675,1.0,0.15151515151515152,0.30717863105175286,0.2903225806451613,0.5,,0.525,1.0,,,0.0,0.0,0.5,0.0,0.0,0.5,0.6798372051808265
BGD,2019,67.0,35.4,0.02257622,50,0.925,0.508,,,,1,1,1,0,0,2,0.0,1.0,60,,observed,observed,observed,observed,observed,missing,missing,missing,observed,observed,observed,observed,observed,observed,observed,missing,0.97742378,0.6206896551724138,0.32225913621262453,0.4,0.5,,0.925,,,,0.0,0.0,0.5,0.0,0.0,0.5,0.9669658671906906,1.0,0.5294117647058824,0.3001715265866209,0.36666666666666664,0.5,,0.925,,,,0.0,0.0,0.5,0.0,0.0,0.5,0.9953680751766776
BGD,2021,68.0,35.5,0.02365513,52,0.0,0.524,2.0,,,1,2,2,2,0,3,0.0,1.0,60,,observed,observed,observed,observed,observed,carried_forward,missing,missing,observed,observed,observed,observed,observed,observed,observed,missing,0.97634487,0.632183908045977,0.3239202657807309,0.42857142857142855,0.5,,0.0,1.0,,,0.0,0.5,1.0,1.0,0.0,1.0,0.9615465234219819,1.0,0.6,0.32554257095158595,0.36507936507936506,0.5,,0.0,1.0,,,0.0,0.5,1.0,1.0,0.0,1.0,1.0
BGR,2018,64.0,59.9,0.0733192,71,0.9,0.537,,,,1,1,1,0,0,2,0.0,1.0,20,,observed,imputed,observed,observed,observed,missing,missing,missing,observed,observed,observed,observed,observed,observed,observed,missing,0.9266808,0.5862068965517241,0.729235880398671,0.7,0.0,,0.9,,,,0.0,0.0,0.5,0.0,0.0,0.5,0.7120848739023468,1.0,0.5135135135135135,0.6883365200764818,0.6842105263157895,0.0,,0.9,,,,0.0,0.0,0.5,0.0,0.0,0.5,0.6585554638233888
BGR,2021,72.0,59.9,0.08618928,72,0.9,0.553,,,,1,1,1,1,0,3,0.0,1.0,20,,observed,observed,observed,observed,observed,missing,missing,missing,observed,observed,observed,observed,observed,observed,observed,missing,0.91381072,0.6781609195402298,0.729235880398671,0.7142857142857143,0.0,,0.9,,,,0.0,0.0,0.5,0.5,0.0,1.0,0.6474387144907306,1.0,0.65,0.7328881469115192,0.6825396825396826,0.0,,0.9,,,,0.0,0.0,0.5,0.5,0.0,1.0,0.6733306176248295
BGR,2022,72.0,59.9,0.07663575,73,0.05,0.553,,,,1,1,0,1,0,3,0.0,1.0,20,,imputed,imputed,observed,observed,observed,missing,missing,missing,observed,observed,observed,observed,observed,observed,observed,missing,0.92336425,0.6781609195402298,0.729235880398671,0.7285714285714285,0.0,,0.05,,,,0.0,0.0,0.0,0.5,0.0,1.0,0.695425908301776,1.0,0.5757575757575758,0.7328881469115192,0.6935483870967742,0.0,,0.05,,,,0.0,0.0,0.0,1.0,0.0,1.0,0.6174936966469625
BHR,2014,92.0,,0.04412403,79,,0.513,,,,1,2,0,1,1,3,0.0,1.0,20,,observed,imputed,observed,observed,imputed,missing,missing,missing,observed,observed,observed,observed,observed,observed,observed,missing,0.95587597,0.9080459770114943,,0.8142857142857143,0.0,,,,,,0.0,0.5,0.0,0.5,1.0,1.0,0.8587316401904534,1.0,0.9024390243902439,,0.8305084745762712,0.0,,,,,,0.0,1.0,0.0,1.0,1.0,1.0,0.828473251996481
BHR,2016,96.0,,0.04860512,78,,0.508,2.0,,,1,1,1,0,0,2,0.0,1.0,20,,observed,imputed,observed,observed,imputed,carried_forward,missing,missing,observed,observed,observed,observed,observed,observed,observed,missing,0.95139488,0.9540229885057471,,0.8,0.0,,,1.0,,,0.0,0.0,0.5,0.0,0.0,0.5,0.8362232130106848,1.0,0.9444444444444444,,0.8333333333333334,0.0,,,1.0,,,0.0,0.0,0.5,0.0,0.0,0.5,0.8219062601075179
BHR,2023,96.0,,0.04860512,78,,,2.0,,,1,1,1,1,0,3,0.0,1.0,20,20.0,imputed,imputed,imputed,observed,imputed,carried_forward,missing,missing,observed,observed,observed,observed,observed,observed,observed,observed,0.95139488,0.9540229885057471,,0.8,0.0,0.0,,1.0,,,0.0,0.0,0.5,0.5,0.0,1.0,0.8362232130106848,1.0,0.9384615384615385,,0.7708333333333334,0.0,0.0,,1.0,,,0.0,0.0,1.0,1.0,0.0,1.0,0.8311525002160814
BHS,2012,62.0,29.6,0.05319092,80,,0.385,2.0,,,4,1,1,0,0,2,0.0,1.0,80,,imputed,imputed,observed,observed,imputed,carried_forward,missing,missing,observed,observed,observed,observed,observed,observed,observed,missing,0.94680908,0.5632183908045977,0.22591362126245848,0.8285714285714286,0.75,,,1.0,,,0.5,0.0,0.5,0.0,0.0,0.5,0.8131888295546539,1.0,0.49333333333333335,0.10898661567877634,0.8461538461538461,0.75,,,0.0,,,0.5,0.0,0.5,0.0,0.0,0.5,0.7802408616399712
BHS,2019,62.0,29.6,0.05868006,80,,0.407,2.0,,,4,1,1,0,0,2,0.0,1.0,80,,observed,observed,observed,observed,imputed,carried_forward,missing,missing,observed,observed,observed,observed,observed,observed,observed,missing,0.94131994,0.5632183908045977,0.22591362126245848,0.8285714285714286,0.75,,,1.0,,,0.5,0.0,0.5,0.0,0.0,0.5,0.7856169869963575,1.0,0.45588235294117646,0.20068610634648373,0.8666666666666667,0.75,,,1.0,,,0.5,0.0,0.5,0.0,0.0,0.5,0.745871196734799
BHS,2020,65.0,29.6,0.07593031,81,,0.391,2.0,,,4,1,0,1,0,3,0.0,1.0,80,,observed,imputed,observed,observed,imputed,carried_forward,missing,missing,observed,observed,observed,observed,observed,observed,observed,missing,0.92406969,0.5977011494252874,0.22591362126245848,0.8428571428571429,0.75,,,1.0,,,0.5,0.0,0.0,0.5,0.0,1.0,0.6989693195855702,1.0,0.4927536231884058,0.10930009587727711,0.8225806451612904,0.75,,,0.0,,,0.5,0.0,0.0,0.5,0.0,1.0,0.6803858524020027
BLR,2021,94.0,43.9,0.065655,80,0.8,0.509,2.0,,,1,1,1,0,0,2,0.0,1.0,20,,observed,observed,observed,observed,observed,carried_forward,missing,missing,observed,observed,observed,observed,observed,observed,observed,missing,0.934345,0.9310344827586207,0.46345514950166106,0.8285714285714286,0.0,,0.8,1.0,,,0.0,0.0,0.5,0.0,0.0,0.5,0.750582000179923,1.0,0.925,0.4657762938230383,0.8095238095238095,0.0,,0.8,1.0,,,0.0,0.0,0.5,0.0,0.0,0.5,0.7805987353671962
BRA,2013,89.0,,0.07976602,81,,0.755,,,,1,1,1,0,0,2,0.0,1.0,80,,observed,imputed,observed,observed,imputed,missing,missing,missing,observed,observed,observed,observed,observed,observed,observed,missing,0.92023398,0.8735632183908046,,0.8428571428571429,0.75,,,,,,0.0,0.0,0.5,0.0,0.0,0.5,0.6797026234875869,1.0,0.8690476190476191,,0.8979591836734694,0.75,,,,,,0.0,0.0,0.5,0.0,0.0,0.5,0.5902556114200583
BRA,2017,96.0,,0.09471251,83,,0.736,,,,1,1,1,0,0,2,0.0,1.0,80,,observed,imputed,observed,observed,imputed,missing,missing,missing,observed,observed,observed,observed,observed,observed,observed,missing,0.90528749,0.9540229885057471,,0.8714285714285714,0.75,,,,,,0.0,0.0,0.5,0.0,0.0,0.5,0.6046266973718107,1.0,0.9444444444444444,,0.9322033898305084,0.75,,,,,,0.0,0.0,1.0,0.0,0.0,0.5,0.5085240303364664
BRA,2022,96.0,,0.09142775,83,,0.713,,,,1,1,1,0,0,2,0.0,1.0,80,,imputed,imputed,observed,observed,imputed,missing,missing,missing,observed,observed,observed,observed,observed,observed,observed,missing,0.90857225,0.9540229885057471,,0.8714285714285714,0.75,,,,,,0.0,0.0,0.5,0.0,0.0,0.5,0.6211259824258974,1.0,0.9393939393939394,,0.8548387096774194,0.75,,,,,,0.0,0.0,0.5,0.0,0.0,0.5,0.5140813044279199
BRB,2010,90.0,34.9,0.06770947,79,0.975,0.374,,,,4,1,1,0,0,2,0.0,1.0,100,,imputed,imputed,observed,observed,imputed,missing,missing,missing,observed,observed,observed,observed,observed,observed,observed,missing,0.93229053,0.8850574712643678,0.31395348837209297,0.8142857142857143,1.0,,0.975,,,,0.5,0.0,0.5,0.0,0.0,0.5,0.740262437665441,1.0,0.8714285714285714,0.18860510805500977,0.9193548387096774,1.0,,0.975,,,,0.5,0.0,0.5,0.0,0.0,0.5,0.6678890855714721
BRB,2015,90.0,34.9,0.06818275,83,0.975,0.338,,,,4,1,0,1,0,3,0.0,1.0,100,,observed,imputed,observed,observed,imputed,missing,missing,missing,observed,observed,observed,observed,observed,observed,observed,missing,0.93181725,0.8850574712643678,0.31395348837209297,0.8714285714285714,1.0,,0.975,,,,0.5,0.0,0.0,0.5,0.0,1.0,0.7378851615081581,1.0,0.8714285714285714,0.30588235294117644,0.873015873015873,1.0,,0.975,,,,0.5,0.0,0.0,1.0,0.0,1.0,0.6590375783369364
BRB,2018,90.0,34.9,0.06439439,82,0.975,0.334,,,,4,1,1,0,0,2,0.0,1.0,100,,imputed,imputed,observed,observed,observed,missing,missing,missing,observed,observed,observed,observed,observed,observed,observed,missing,0.93560561,0.8850574712643678,0.31395348837209297,0.8571428571428571,1.0,,0.975,,,,0.5,0.0,0.5,0.0,0.0,0.5,0.756914019484844,1.0,0.8648648648648649,0.21032504780114722,0.8771929824561403,1.0,,0.975,,,,0.5,0.0,0.5,0.0,0.0,0.5,0.721867282266908
BRB,2021,90.0,34.9,0.0793866,81,0.975,0.337,,,,4,1,1,1,0,3,0.0,1.0,100,,imputed,observed,observed,observed,imputed,missing,missing,missing,observed,observed,observed,observed,observed,observed,observed,missing,0.9206134,0.8850574712643678,0.31395348837209297,0.8428571428571429,1.0,,0.975,,,,0.5,0.0,0.5,0.5,0.0,1.0,0.6816084427058013,1.0,0.875,0.3155258764607679,0.8253968253968254,1.0,,0.975,,,,0.5,0.0,0.5,0.5,0.0,1.0,0.708866837020087
BRB,2023,90.0,34.9,0.0793866,82,0.975,,,,,4,1,1,0,0,2,0.0,1.0,100,100.0,imputed,imputed,imputed,observed,imputed,missing,missing,missing,observed,observed,observed,observed,observed,observed,observed,observed,0.9206134,0.8850574712643678,0.31395348837209297,0.8571428571428571,1.0,1.0,0.975,,,,0.5,0.0,0.5,0.0,0.0,0.5,0.6816084427058013,1.0,0.8461538461538461,0.2023346303501945,0.8541666666666666,1.0,1.0,0.975,,,,0.5,0.0,1.0,0.0,0.0,0.5,0.6112752055625285
BRN,2023,,,,84,,,2.0,,,7,1,1,1,0,3,0.0,1.0,100,100.0,imputed,imputed,imputed,observed,imputed,carried_forward,missing,missing,observed,observed,observed,observed,observed,observed,observed,observed,,,,0.8857142857142857,1.0,1.0,,1.0,,,1.0,0.0,0.5,0.5,0.0,1.0,,1.0,,,0.8958333333333334,1.0,1.0,,1.0,,,1.0,0.0,1.0,1.0,0.0,1.0,
BTN,2011,50.0,40.8,0.03083106,58,,0.264,,2.0,,1,1,1,1,0,3,0.0,1.0,40,,observed,imputed,observed,observed,imputed,missing,carried_forward,missing,observed,observed,observed,observed,observed,observed,observed,missing,0.96916894,0.42528735632183906,0.41196013289036537,0.5142857142857142,0.25,,,,1.0,,0.0,0.0,0.5,0.5,0.0,1.0,0.9255019677776811,1.0,0.4457831325301205,0.2563025210084033,0.5573770491803278,0.25,,,,0.0,,0.0,0.0,1.0,1.0,0.0,1.0,0.8979959280736849
BTN,2012,63.0,40.8,0.03320876,58,,0.265,,2.0,,1,1,1,1,0,3,0.0,1.0,40,,imputed,imputed,observed,observed,imputed,missing,carried_forward,missing,observed,observed,observed,observed,observed,observed,observed,missing,0.96679124,0.5747126436781609,0.41196013289036537,0.5142857142857142,0.25,,,,1.0,,0.0,0.0,0.5,0.5,0.0,1.0,0.9135588273128981,1.0,0.5066666666666667,0.32313575525812616,0.5076923076923077,0.25,,,,0.0,,0.0,0.0,0.5,1.0,0.0,1.0,0.9245922712149259
BTN,2016,76.0,40.8,0.03327101,65,,0.273,,2.0,,1,1,1,0,0,2,0.0,1.0,40,,observed,imputed,observed,observed,imputed,missing,carried_forward,missing,observed,observed,observed,observed,observed,observed,observed,missing,0.96672899,0.7241379310344828,0.41196013289036537,0.6142857142857143,0.25,,,,1.0,,0.0,0.0,0.5,0.0,0.0,0.5,0.9132461467838434,1.0,0.6666666666666666,0.39279588336192106,0.6363636363636364,0.25,,,,0.0,,0.0,0.0,0.5,0.0,0.0,0.5,0.9275435981676527
BTN,2019,59.0,40.8,0.03375112,66,,0.277,2.0,2.0,,1,1,0,1,0,3,0.0,1.0,40,,observed,observed,observed,observed,imputed,carried_forward,carried_forward,missing,observed,observed,observed,observed,observed,observed,observed,missing,0.96624888,0.5287356321839081,0.41196013289036537,0.6285714285714286,0.25,,,1.0,1.0,,0.0,0.0,0.0,0.5,0.0,1.0,0.9108345636705206,1.0,0.4117647058823529,0.39279588336192106,0.6333333333333333,0.25,,,1.0,0.0,,0.0,0.0,0.0,1.0,0.0,1.0,0.9181435287877022
BTN,2020,71.0,40.3,0.04084515,69,,0.278,2.0,2.0,,1,1,1,1,0,3,0.0,1.0,40,,observed,imputed,observed,observed,imputed,carried_forward,carried_forward,missing,observed,observed,observed,observed,observed,observed,observed,missing,0.95915485,0.6666666666666666,0.4036544850498338,0.6714285714285714,0.25,,,1.0,1.0,,0.0,0.0,0.5,0.5,0.0,1.0,0.8752013901198679,1.0,0.5797101449275363,0.31447746883988487,0.6290322580645161,0.25,,,0.0,0.0,,0.0,0.0,0.5,0.5,0.0,1.0,0.893139632971234
BTN,2021,52.0,39.8,0.03072905,68,,0.276,2.0,2.0,,1,1,0,1,0,3,0.0,1.0,40,,observed,observed,observed,observed,imputed,carried_forward,carried_forward,missing,observed,observed,observed,observed,observed,observed,observed,missing,0.96927095,0.4482758620689655,0.39534883720930225,0.6571428571428571,0.25,,,1.0,1.0,,0.0,0.0,0.0,0.5,0.0,1.0,0.9260143620068995,1.0,0.4,0.3973288814691151,0.6190476190476191,0.25,,,1.0,0.0,,0.0,0.0,0.0,0.5,0.0,1.0,0.9630468619566847
BTN,2023,52.0,39.8,0.03072905,69,,,2.0,2.0,,1,2,0,1,1,3,0.0,1.0,40,40.0,imputed,imputed,imputed,observed,imputed,carried_forward,carried_forward,missing,observed,observed,observed,observed,observed,observed,observed,observed,0.96927095,0.4482758620689655,0.39534883720930225,0.6714285714285714,0.25,0.25,,1.0,1.0,,0.0,0.5,0.0,0.5,1.0,1.0,0.9260143620068995,1.0,0.26153846153846155,0.29766536964980533,0.5833333333333334,0.25,0.25,,1.0,1.0,,0.0,1.0,0.0,1.0,1.0,1.0,0.9588442782149793
BWA,2011,56.0,,0.0586915,56,0.525,0.429,2.0,2.0,,7,1,1,0,0,2,0.0,1.0,40,,imputed,imputed,observed,observed,imputed,carried_forward,carried_forward,missing,observed,observed,observed,observed,observed,observed,observed,missing,0.9413085,0.4942528735632184,,0.4857142857142857,0.25,,0.525,1.0,1.0,,1.0,0.0,0.5,0.0,0.0,0.5,0.785559524100737,1.0,0.5180722891566265,,0.5245901639344263,0.25,,0.525,0.0,0.0,,1.0,0.0,1.0,0.0,0.0,0.5,0.7063841678090861
BWA,2015,56.0,,0.06102878,60,0.525,0.425,2.0,2.0,,7,1,1,1,0,3,0.0,1.0,40,,observed,imputed,observed,observed,imputed,carried_forward,carried_forward,missing,observed,observed,observed,observed,observed,observed,observed,missing,0.93897122,0.4942528735632184,,0.5428571428571428,0.25,,0.525,1.0,1.0,,1.0,0.0,0.5,0.5,0.0,1.0,0.7738194125031725,1.0,0.38571428571428573,,0.5079365079365079,0.25,,0.525,0.0,0.0,,1.0,0.0,0.5,1.0,0.0,1.0,0.7078275658856845
BWA,2018,26.0,,0.06040103,57,0.525,0.432,2.0,2.0,,7,1,1,0,0,2,0.0,1.0,40,,observed,imputed,observed,observed,observed,carried_forward,carried_forward,missing,observed,observed,observed,observed,observed,observed,observed,missing,0.93959897,0.14942528735632185,,0.5,0.25,,0.525,1.0,1.0,,1.0,0.0,0.5,0.0,0.0,0.5,0.776972588440746,1.0,0.0,,0.43859649122807015,0.25,,0.525,0.0,0.0,,1.0,0.0,0.5,0.0,0.0,0.5,0.7501958274459779
BWA,2020,43.0,,0.0612134,61,0.525,0.425,2.0,2.0,,7,1,1,0,0,2,0.0,1.0,40,,observed,imputed,observed,observed,imputed,carried_forward,carried_forward,missing,observed,observed,observed,observed,observed,observed,observed,missing,0.9387866,0.3448275862068966,,0.5571428571428572,0.25,,0.525,1.0,1.0,,1.0,0.0,0.5,0.0,0.0,0.5,0.7728920698642324,1.0,0.17391304347826086,,0.5,0.25,,0.5000000000000001,0.0,0.0,,1.0,0.0,0.5,0.0,0.0,0.5,0.7696280915936473
CAF,2016,29.0,,0.05444023,32,,0.168,,,,1,1,1,0,0,2,0.0,1.0,100,,observed,imputed,observed,observed,imputed,missing,missing,missing,observed,observed,observed,observed,observed,observed,observed,missing,0.94555977,0.1839080459770115,,0.14285714285714285,1.0,,,,,,0.0,0.0,0.5,0.0,0.0,0.5,0.8069135699280996,1.0,0.013888888888888888,,0.13636363636363635,1.0,,,,,,0.0,0.0,0.5,0.0,0.0,0.5,0.7817079383472019
CAN,2012,98.0,69.8,0.10544606,90,0.95,0.815,,,,5,1,1,1,0,3,0.0,1.0,20,,observed,imputed,observed,observed,imputed,missing,missing,missing,observed,observed,observed,observed,observed,observed,observed,missing,0.89455394,0.9770114942528736,0.8936877076411959,0.9714285714285714,0.0,,0.95,,,,0.6666666666666666,0.0,0.5,0.5,0.0,1.0,0.550712286245186,1.0,0.9733333333333334,0.8776290630975142,1.0,0.0,,0.95,,,,0.6666666666666666,0.0,0.5,1.0,0.0,1.0,0.40274898305744733
CAN,2015,99.0,69.8,0.10768502,91,0.95,0.801,,,,5,1,1,0,0,2,0.0,1.0,20,,observed,imputed,observed,observed,imputed,missing,missing,missing,observed,observed,observed,observed,observed,observed,observed,missing,0.89231498,0.9885057471264368,0.8936877076411959,0.9857142857142858,0.0,,0.95,,,,0.6666666666666666,0.0,0.5,0.0,0.0,0.5,0.539466034079214,1.0,1.0,0.8924369747899159,1.0,0.0,,0.95,,,,0.6666666666666666,0.0,0.5,0.0,0.0,0.5,0.3896325820275724
CAN,2020,100.0,69.8,0.13024195,92,0.95,0.795,,,,5,1,1,1,0,3,0.0,1.0,20,,observed,imputed,observed,observed,imputed,missing,missing,missing,observed,observed,observed,observed,observed,observed,observed,missing,0.86975805,1.0,0.8936877076411959,1.0,0.0,,0.95,,,,0.6666666666666666,0.0,0.5,0.5,0.0,1.0,0.42616301711143545,1.0,1.0,0.8801534036433363,1.0,0.0,,0.9473684210526315,,,,0.6666666666666666,0.0,0.5,0.5,0.0,1.0,0.3510441381582848
CAN,2021,97.0,69.8,0.12419209,92,0.95,0.801,,,,5,1,1,0,0,2,0.0,1.0,20,,observed,observed,observed,observed,observed,missing,missing,missing,observed,observed,observed,observed,observed,observed,observed,missing,0.87580791,0.9655172413793104,0.8936877076411959,1.0,0.0,,0.95,,,,0.6666666666666666,0.0,0.5,0.0,0.0,0.5,0.4565513452320038,1.0,0.9625,0.8981636060100165,1.0,0.0,,0.95,,,,0.6666666666666666,0.0,0.5,0.0,0.0,0.5,0.4748094180687322
CAN,2022,97.0,69.8,0.11234325,92,0.95,0.802,2.0,,,5,1,1,0,0,2,0.0,1.0,20,,imputed,imputed,observed,observed,imputed,carried_forward,missing,missing,observed,observed,observed,observed,observed,observed,observed,missing,0.88765675,0.9655172413793104,0.8936877076411959,1.0,0.0,,0.95,1.0,,,0.6666666666666666,0.0,0.5,0.0,0.0,0.5,0.5160678361537954,1.0,0.9545454545454546,0.8981636060100165,1.0,0.0,,0.95,1.0,,,1.0,0.0,0.5,0.0,0.0,0.5,0.36785889437806996
CHE,2011,86.0,,0.10119406,84,,0.753,,,,1,1,1,0,0,2,0.0,1.0,20,,observed,imputed,observed,observed,imputed,missing,missing,missing,observed,observed,observed,observed,observed,observed,observed,missing,0.89880594,0.8390804597701149,,0.8857142857142857,0.0,,,,,,0.0,0.0,0.5,0.0,0.0,0.5,0.5720699988482307,1.0,0.8795180722891566,,0.9836065573770492,0.0,,,,,,0.0,0.0,1.0,0.0,0.0,0.5,0.41407039468304346
CHE,2012,85.0,,0.1034785,85,,0.754,,,,1,1,0,0,1,1,0.0,1.0,20,,observed,imputed,observed,observed,imputed,missing,missing,missing,observed,observed,observed,observed,observed,observed,observed,missing,0.8965215,0.8275862068965517,,0.9,0.0,,,,,,0.0,0.0,0.0,0.0,1.0,0.0,0.5605953015342843,1.0,0.8,,0.9230769230769231,0.0,,,,,,0.0,0.0,0.0,0.0,1.0,0.0,0.41696266463257703
CHE,2014,91.0,,0.10699674,85,,0.753,,,,1,1,0,0,1,1,0.0,1.0,20,,observed,imputed,observed,observed,imputed,missing,missing,missing,observed,observed,observed,observed,observed,observed,observed,missing,0.89300326,0.896551724137931,,0.9,0.0,,,,,,0.0,0.0,0.0,0.0,1.0,0.0,0.542923251019577,1.0,0.8902439024390244,,0.9322033898305084,0.0,,,,,,0.0,0.0,0.0,0.0,1.0,0.0,0.38636226195807005
CHE,2015,91.0,,0.11004446,86,,0.753,,,,1,1,0,0,1,1,0.0,1.0,20,,observed,imputed,observed,observed,imputed,missing,missing,missing,observed,observed,observed,observed,observed,observed,observed,missing,0.88995554,0.896551724137931,,0.9142857142857143,0.0,,,,,,0.0,0.0,0.0,0.0,1.0,0.0,0.5276146132362867,1.0,0.8857142857142857,,0.9206349206349206,0.0,,,,,,0.0,0.0,0.0,0.0,1.0,0.0,0.3735412302016605
CHE,2023,91.0,,0.11004446,87,,,2.0,,,1,1,1,0,0,2,0.0,1.0,20,20.0,imputed,imputed,imputed,observed,imputed,carried_forward,missing,missing,observed,observed,observed,observed,observed,observed,observed,observed,0.88995554,0.896551724137931,,0.9285714285714286,0.0,0.0,,1.0,,,0.0,0.0,0.5,0.0,0.0,0.5,0.5276146132362867,1.0,0.8615384615384616,,0.9583333333333334,0.0,0.0,,1.0,,,0.0,0.0,1.0,0.0,0.0,0.5,0.3922809493842233
CHL,2010,87.0,56.2,0.06819584,73,0.5,0.614,,,,1,1,1,0,0,2,0.0,1.0,80,,imputed,imputed,observed,observed,imputed,missing,missing,missing,observed,observed,observed,observed,observed,observed,observed,missing,0.93180416,0.8505747126436781,0.6677740863787376,0.7285714285714285,0.75,,0.5,,,,0.0,0.0,0.5,0.0,0.0,0.5,0.7378194106948996,1.0,0.8285714285714286,0.6070726915520629,0.8225806451612904,0.75,,0.5,,,,0.0,0.0,0.5,0.0,0.0,0.5,0.6644429639126151
CHL,2011,87.0,56.2,0.06799475,75,0.5,0.622,,,,1,1,1,1,0,3,0.0,1.0,80,,observed,imputed,observed,observed,imputed,missing,missing,missing,observed,observed,observed,observed,observed,observed,observed,missing,0.93200525,0.8505747126436781,0.6677740863787376,0.7571428571428571,0.75,,0.5,,,,0.0,0.0,0.5,0.5,0.0,1.0,0.7388294818208043,1.0,0.891566265060241,0.5798319327731093,0.8360655737704918,0.75,,0.5,,,,0.0,0.0,1.0,1.0,0.0,1.0,0.6424005369446192
CHL,2013,73.0,56.2,0.07475527,76,0.5,0.627,,,,1,1,1,0,0,2,0.0,1.0,80,,observed,imputed,observed,observed,imputed,missing,missing,missing,observed,observed,observed,observed,observed,observed,observed,missing,0.92524473,0.6896551724137931,0.6677740863787376,0.7714285714285715,0.75,,0.5,,,,0.0,0.0,0.5,0.0,0.0,0.5,0.704871522458825,1.0,0.6785714285714286,0.607843137254902,0.7959183673469388,0.75,,0.5,,,,0.0,0.0,0.5,0.0,0.0,0.5,0.6271815270125329
